mktime,interests,profit,value,daily_value,all_profit,close_profit,prosition_profit,settle_available_cash,position_cost,fee,retrace,value_chg,log_chg,last_profit,max_profit
20160309,388859.94,-1107.07,0.97,1.0,-11140.06,715.65,-1425.91,400318.84,106495.5,396.81,-5.21,-0.0028,-0.0028,-10032.99,10219.27
20160310,385951.46,-2908.49,0.96,0.99,-14048.54,-1539.84,-959.42,398050.93,65336.2,409.23,-5.92,-0.0075,-0.0075,-11140.06,10219.27
20160311,384097.72,-1853.73,0.96,1.0,-15902.28,-2055.43,500.97,397645.29,59392.79,299.28,-6.37,-0.0048,-0.0048,-14048.54,10219.27
20160314,387433.11,3335.38,0.97,1.01,-12566.89,2584.92,985.93,402349.45,74807.35,235.47,-5.55,0.0087,0.0086,-15902.28,10219.27
20160315,388514.07,1080.96,0.97,1.0,-11485.93,1730.32,-414.4,401495.36,70412.32,234.96,-5.29,0.0028,0.0028,-12566.89,10219.27
20160316,387078.2,-1435.87,0.97,1.0,-12921.8,-1126.15,-58.85,398622.98,52220.77,250.87,-5.64,-0.0037,-0.0037,-11485.93,10219.27
20160317,390274.12,3195.92,0.98,1.01,-9725.88,1334.87,2144.73,401051.19,81785.72,283.68,-4.86,0.0083,0.0082,-12921.8,10219.27
20160318,394774.41,4500.29,0.99,1.01,-5225.59,4326.76,492.12,404008.17,64629.24,318.59,-3.77,0.0115,0.0115,-9725.88,10219.27
20160321,397277.46,2503.05,0.99,1.01,-2722.54,1102.75,1619.32,400883.73,69626.05,219.02,-3.15,0.0063,0.0063,-5225.59,10219.27
20160322,397598.36,320.9,0.99,1.0,-2401.64,496.74,48.57,400272.33,109387.39,224.41,-3.08,0.0008,0.0008,-2722.54,10219.27
20160323,399044.55,1446.2,1.0,1.0,-955.45,4.98,1780.43,399665.77,107593.8,339.21,-2.72,0.0036,0.0036,-2401.64,10219.27
20160324,399226.24,181.69,1.0,1.0,-773.76,1803.4,-1235.89,401417.58,119960.23,385.82,-2.68,0.0005,0.0005,-955.45,10219.27
20160325,394275.12,-4951.12,0.99,0.99,-5724.88,-2863.9,-1591.78,396640.67,117195.77,495.43,-3.89,-0.0124,-0.0125,-773.76,10219.27
20160328,390950.67,-3324.45,0.98,0.99,-9049.33,-1864.13,-1025.86,397701.41,85747.82,434.46,-4.7,-0.0084,-0.0085,-5724.88,10219.27
20160329,387416.55,-3534.11,0.97,0.99,-12583.45,-2071.01,-1064.14,397530.03,72717.0,398.96,-5.56,-0.009,-0.0091,-9049.33,10219.27
20160330,389686.8,2270.25,0.97,1.01,-10313.2,967.49,1536.38,400733.87,80484.42,233.62,-5.01,0.0059,0.0058,-12583.45,10219.27
20160331,392420.88,2734.08,0.98,1.01,-7579.12,2448.36,496.19,402237.9,53988.44,210.46,-4.34,0.007,0.007,-10313.2,10219.27
20160401,392447.42,26.53,0.98,1.0,-7552.58,-62.07,356.34,399670.19,86087.26,267.74,-4.33,0.0001,0.0001,-7579.12,10219.27
20160405,395770.33,3322.91,0.99,1.01,-4229.67,1939.97,1667.17,401655.74,68419.88,284.23,-3.52,0.0085,0.0084,-7552.58,10219.27
20160406,397728.96,1958.63,0.99,1.0,-2271.04,1648.21,531.39,401427.24,94970.61,220.97,-3.04,0.0049,0.0049,-4229.67,10219.27
20160407,396956.12,-772.84,0.99,1.0,-3043.88,62.63,-494.13,399721.29,96945.47,341.34,-3.23,-0.0019,-0.0019,-2271.04,10219.27
20160408,396985.76,29.64,0.99,1.0,-3014.24,-724.03,1162.44,398867.21,94959.27,408.76,-3.23,0.0001,0.0001,-3043.88,10219.27
20160411,400634.97,3649.21,1.0,1.01,634.97,2137.28,1835.87,401813.34,153718.12,323.94,-2.34,0.0092,0.0092,-3014.24,10219.27
20160412,397647.64,-2987.33,0.99,0.99,-2352.36,-1832.12,-658.36,397671.03,95463.86,496.85,-3.06,-0.0075,-0.0075,634.97,10219.27
20160413,398601.81,954.17,1.0,1.0,-1398.19,612.45,685.26,400268.91,95718.26,343.54,-2.83,0.0024,0.0024,-2352.36,10219.27
20160414,402281.43,3679.62,1.01,1.01,2281.43,2474.21,1542.84,402136.79,135184.76,337.42,-1.94,0.0092,0.0092,-1398.19,10219.27
20160415,402993.63,712.2,1.01,1.0,2993.63,1966.42,-933.35,401645.55,129125.75,320.87,-1.76,0.0018,0.0018,2281.43,10219.27
20160418,398318.18,-4675.45,1.0,0.99,-1681.82,-4020.48,-212.49,395537.04,93765.66,442.48,-2.9,-0.0116,-0.0117,2993.63,10219.27
20160419,399439.63,1121.45,1.0,1.0,-560.37,1203.67,313.72,400807.74,141865.67,395.93,-2.63,0.0028,0.0028,-1681.82,10219.27
20160420,399552.26,112.63,1.0,1.0,-447.74,773.1,-45.13,400157.76,103216.6,615.34,-2.6,0.0003,0.0003,-560.37,10219.27
20160421,399412.97,-139.29,1.0,1.0,-587.03,1093.12,-720.3,400581.02,75769.1,512.1,-2.63,-0.0003,-0.0003,-447.74,10219.27
20160422,397675.14,-1737.83,0.99,1.0,-2324.86,-1495.21,178.92,398083.25,106328.01,421.54,-3.06,-0.0044,-0.0044,-587.03,10219.27
20160425,398646.74,971.6,1.0,1.0,-1353.26,1137.81,224.76,400746.84,74537.23,390.97,-2.82,0.0024,0.0024,-2324.86,10219.27
20160426,401095.79,2449.04,1.0,1.01,1095.79,1852.54,992.42,401456.62,131590.98,395.92,-2.22,0.0061,0.0061,-1353.26,10219.27
20160427,402326.67,1230.88,1.01,1.0,2326.67,3161.32,-1577.8,402808.68,154505.68,352.64,-1.92,0.0031,0.0031,1095.79,10219.27
20160428,401672.32,-654.35,1.0,1.0,1672.32,-683.47,518.76,398826.89,85947.81,489.64,-2.08,-0.0016,-0.0016,2326.67,10219.27
20160429,401468.89,-203.43,1.0,1.0,1468.89,680.69,-566.98,400363.55,133754.93,317.14,-2.13,-0.0005,-0.0005,1672.32,10219.27
20160503,404495.88,3026.98,1.01,1.01,4495.88,1812.07,1705.69,401321.29,115633.05,490.78,-1.4,0.0075,0.0075,1468.89,10219.27
20160504,408515.81,4019.93,1.02,1.01,8515.81,3547.25,711.12,403308.81,96646.12,238.44,-0.42,0.0099,0.0099,4495.88,10219.27
20160505,410314.24,1798.43,1.03,1.0,10314.24,352.75,1702.83,400095.6,131107.72,257.15,0.02,0.0044,0.0044,8515.81,10219.27
20160506,408362.55,-1951.69,1.02,1.0,8362.55,1126.86,-2615.85,400664.16,125328.79,462.7,-0.48,-0.0048,-0.0048,10314.24,10314.24
20160509,401780.06,-6582.49,1.0,0.98,1780.06,-5738.09,-398.95,393816.46,74285.11,445.45,-2.08,-0.0161,-0.0163,8362.55,10314.24
20160510,399497.6,-2282.46,1.0,0.99,-502.4,-1752.58,-218.19,397935.73,79672.8,311.69,-2.64,-0.0057,-0.0057,1780.06,10314.24
20160511,398238.05,-1259.55,1.0,1.0,-1761.95,474.17,-1422.77,400163.22,71069.34,310.95,-2.94,-0.0032,-0.0032,-502.4,10314.24
20160512,393779.57,-4458.48,0.98,0.99,-6220.43,-4880.46,710.39,394831.13,53788.28,288.41,-4.03,-0.0112,-0.0113,-1761.95,10314.24
20160513,395018.57,1239.0,0.99,1.0,-4981.43,1251.86,228.52,401010.48,95303.13,241.38,-3.73,0.0031,0.0031,-6220.43,10314.24
20160516,396309.71,1291.14,0.99,1.0,-3690.29,456.34,1146.24,400144.9,76960.16,311.44,-3.41,0.0033,0.0033,-4981.43,10314.24
20160517,397637.02,1327.31,0.99,1.0,-2362.98,1764.92,-217.39,401544.7,73539.4,220.22,-3.09,0.0033,0.0033,-3690.29,10314.24
20160518,395739.72,-1897.3,0.99,1.0,-4260.28,-1807.92,265.26,397837.43,91408.8,354.65,-3.55,-0.0048,-0.0048,-2362.98,10314.24
20160519,397438.42,1698.7,0.99,1.0,-2561.58,1803.13,147.31,401551.4,84311.05,251.73,-3.14,0.0043,0.0043,-4260.28,10314.24
20160520,399047.79,1609.36,1.0,1.0,-952.21,634.05,1308.07,400301.3,97328.39,332.75,-2.75,0.004,0.004,-2561.58,10314.24
20160523,402233.07,3185.28,1.01,1.01,2233.07,2313.31,1199.43,401985.85,82366.45,327.46,-1.97,0.008,0.008,-952.21,10314.24
20160524,403490.8,1257.74,1.01,1.0,3490.8,712.24,866.28,400391.46,98081.36,320.78,-1.66,0.0031,0.0031,2233.07,10314.24
20160525,404605.29,1114.49,1.01,1.0,4605.29,1484.71,-94.09,401208.57,92510.33,276.14,-1.39,0.0028,0.0028,3490.8,10314.24
20160526,405991.66,1386.37,1.01,1.0,5991.66,-1491.13,3255.72,398130.65,112340.84,378.22,-1.05,0.0034,0.0034,4605.29,10314.24
20160527,407853.54,1861.88,1.02,1.0,7853.54,3451.76,-1210.78,403072.65,100908.05,379.11,-0.6,0.0046,0.0046,5991.66,10314.24
20160530,407244.9,-608.64,1.02,1.0,7244.9,-676.98,463.12,398928.24,87508.86,394.78,-0.75,-0.0015,-0.0015,7853.54,10314.24
20160531,411799.89,4554.99,1.03,1.01,11799.89,2081.28,2815.97,401739.02,103546.05,342.26,0.36,0.0112,0.0111,7244.9,10314.24
20160601,417791.24,5991.35,1.04,1.01,17791.24,4986.48,1271.49,404719.86,75627.69,266.62,1.45,0.0145,0.0144,11799.89,11799.89
20160602,420504.63,2713.39,1.05,1.01,20504.63,1007.41,1905.38,400808.0,96211.58,199.41,0.65,0.0065,0.0065,17791.24,17791.24
20160603,421386.57,881.94,1.05,1.0,21386.57,1823.86,-595.41,401477.34,181112.79,346.52,0.21,0.0021,0.0021,20504.63,20504.63
20160606,417873.87,-3512.7,1.04,0.99,17873.87,-3408.81,392.34,396094.96,138742.26,496.23,-0.83,-0.0083,-0.0084,21386.57,21386.57
20160607,413695.38,-4178.49,1.03,0.99,13695.38,-6091.3,2245.15,393576.35,129575.75,332.35,-1.83,-0.01,-0.01,17873.87,21386.57
20160608,406483.84,-7211.54,1.02,0.98,6483.84,-7046.27,300.21,392488.25,133222.06,465.48,-3.54,-0.0174,-0.0176,13695.38,21386.57
20160613,402175.03,-4308.81,1.01,0.99,2175.03,-2031.02,-1782.25,397473.45,84744.2,495.53,-4.56,-0.0106,-0.0107,6483.84,21386.57
20160614,399580.39,-2594.65,1.0,0.99,-419.61,-2570.96,343.27,397062.08,90303.93,366.96,-5.17,-0.0065,-0.0065,2175.03,21386.57
20160615,404551.01,4970.63,1.01,1.01,4551.01,4056.6,1383.04,403587.59,81382.94,469.01,-4.0,0.0124,0.0124,-419.61,21386.57
20160616,405924.83,1373.81,1.01,1.0,5924.83,787.83,828.64,400545.17,107989.01,242.66,-3.67,0.0034,0.0034,4551.01,21386.57
20160617,408358.2,2433.37,1.02,1.01,8358.2,1849.83,1015.69,401417.68,148123.12,432.15,-3.09,0.006,0.006,5924.83,21386.57
20160620,413042.43,4684.23,1.03,1.01,13042.43,5248.3,-4.35,404688.59,119748.53,559.71,-1.98,0.0115,0.0114,8358.2,21386.57
20160621,414200.48,1158.04,1.04,1.0,14200.48,842.76,722.69,400435.36,86342.22,407.4,-1.71,0.0028,0.0028,13042.43,21386.57
20160622,415493.89,1293.42,1.04,1.0,15493.89,1038.15,652.59,400640.83,96540.96,397.32,-1.4,0.0031,0.0031,14200.48,21386.57
20160623,417825.63,2331.74,1.04,1.01,17825.63,2343.14,406.95,401924.79,93633.69,418.35,-0.85,0.0056,0.0056,15493.89,21386.57
20160624,420769.93,2944.29,1.05,1.01,20769.93,967.28,2414.06,400530.23,107358.52,437.05,-0.15,0.007,0.007,17825.63,21386.57
20160627,425507.18,4737.26,1.06,1.01,25507.18,4266.47,984.96,403752.3,197539.75,514.17,0.98,0.0113,0.0112,20769.93,21386.57
20160628,433389.11,7881.92,1.08,1.02,33389.11,7855.23,554.83,407327.1,95386.16,528.13,1.85,0.0185,0.0184,25507.18,25507.18
20160629,436581.1,3191.99,1.09,1.01,36581.1,2408.43,1104.1,402087.89,98080.57,320.54,0.74,0.0074,0.0073,33389.11,33389.11
20160630,434687.3,-1893.79,1.09,1.0,34687.3,15.64,-1412.9,399519.11,212470.43,496.53,-0.43,-0.0043,-0.0043,36581.1,36581.1
20160701,439773.41,5086.1,1.1,1.01,39773.41,5233.22,423.45,404662.65,150863.0,570.57,0.73,0.0117,0.0116,34687.3,36581.1
20160704,444434.08,4660.68,1.11,1.01,44434.08,2215.01,2956.62,401704.05,215644.05,510.96,1.06,0.0106,0.0105,39773.41,39773.41
20160705,454311.88,9877.8,1.14,1.02,54311.88,9659.3,855.04,409022.76,167123.53,636.54,2.22,0.0222,0.022,44434.08,44434.08
20160706,453529.33,-782.55,1.13,1.0,53529.33,-272.89,61.77,399155.68,170145.76,571.43,-0.17,-0.0017,-0.0017,54311.88,54311.88
20160707,452652.94,-876.39,1.13,1.0,52652.94,54.23,-442.18,399565.79,128190.41,488.44,-0.37,-0.0019,-0.0019,53529.33,54311.88
20160708,453054.6,401.66,1.13,1.0,53054.6,2264.21,-1403.36,401805.02,175267.23,459.19,-0.28,0.0009,0.0009,52652.94,54311.88
20160711,447742.35,-5312.25,1.12,0.99,47742.35,-3521.87,-1157.29,395845.04,168173.12,633.09,-1.45,-0.0117,-0.0118,53054.6,54311.88
20160712,449095.09,1352.74,1.12,1.0,49095.09,581.0,1338.01,400014.73,98668.85,566.27,-1.15,0.003,0.003,47742.35,54311.88
20160713,451398.69,2303.6,1.13,1.01,51398.69,3298.68,-581.95,402885.55,130992.47,413.13,-0.64,0.0051,0.0051,49095.09,54311.88
20160714,453996.09,2597.39,1.13,1.01,53996.09,2288.96,782.86,401814.53,165425.56,474.43,-0.07,0.0058,0.0057,51398.69,54311.88
20160715,454684.24,688.16,1.14,1.0,54684.24,2006.97,-995.24,401683.4,192719.86,323.57,0.08,0.0015,0.0015,53996.09,54311.88
20160718,451834.27,-2849.97,1.13,0.99,51834.27,-1405.85,-755.46,397905.49,166822.87,688.66,-0.63,-0.0063,-0.0063,54684.24,54684.24
20160719,454789.53,2955.26,1.14,1.01,54789.53,2752.46,790.52,402164.74,126721.55,587.72,0.02,0.0065,0.0065,51834.27,54684.24
20160720,456582.77,1793.23,1.14,1.0,56582.77,2183.16,17.52,401775.71,168327.67,407.45,0.39,0.0039,0.0039,54789.53,54789.53
20160721,455173.5,-1409.27,1.14,1.0,55173.5,884.48,-1679.46,400270.19,131900.35,614.29,-0.31,-0.0031,-0.0031,56582.77,56582.77
20160722,452410.1,-2763.39,1.13,0.99,52410.1,-1589.41,-739.49,397976.09,89105.1,434.5,-0.91,-0.0061,-0.0061,55173.5,56582.77
20160725,450673.63,-1736.47,1.13,1.0,50673.63,-607.91,-816.39,399079.92,100788.67,312.17,-1.29,-0.0038,-0.0038,52410.1,56582.77
20160726,452452.33,1778.7,1.13,1.0,52452.33,2104.4,92.29,401686.41,137908.14,417.99,-0.9,0.0039,0.0039,50673.63,56582.77
20160727,450119.07,-2333.26,1.13,0.99,50119.07,-1767.66,63.27,397603.47,119268.48,628.87,-1.42,-0.0052,-0.0052,52452.33,56582.77
20160728,450064.03,-55.04,1.13,1.0,50064.03,-39.45,402.61,399542.35,47997.29,418.2,-1.43,-0.0001,-0.0001,50119.07,56582.77
20160729,450155.03,91.0,1.13,1.0,50155.03,727.4,-323.64,400414.64,94911.94,312.76,-1.41,0.0002,0.0002,50064.03,56582.77
20160801,446303.11,-3851.92,1.12,0.99,46303.11,-2550.05,-860.85,397008.93,82053.2,441.02,-2.25,-0.0086,-0.0086,50155.03,56582.77
20160802,444161.2,-2141.91,1.11,1.0,44161.2,-1612.54,-294.57,398152.66,44822.84,234.8,-2.72,-0.0048,-0.0048,46303.11,56582.77
20160803,447043.48,2882.28,1.12,1.01,47043.48,1820.96,1325.78,401556.5,89472.72,264.46,-2.09,0.0065,0.0065,44161.2,56582.77
20160804,449824.2,2780.71,1.12,1.01,49824.2,4230.79,-1051.48,403832.2,141960.12,398.59,-1.48,0.0062,0.0062,47043.48,56582.77
20160805,449151.09,-673.11,1.12,1.0,49151.09,-167.02,-68.66,399395.56,122979.87,437.42,-1.63,-0.0015,-0.0015,49824.2,56582.77
20160808,447942.11,-1208.98,1.12,1.0,47942.11,-1290.74,505.01,398286.01,87328.17,423.25,-1.89,-0.0027,-0.0027,49151.09,56582.77
20160809,452317.2,4375.09,1.13,1.01,52317.2,3030.43,1696.2,402678.89,127318.1,351.54,-0.93,0.0098,0.0097,47942.11,56582.77
20160810,455544.23,3227.03,1.14,1.01,55544.23,3420.51,270.89,402956.14,148847.79,464.37,-0.23,0.0071,0.0071,52317.2,56582.77
20160811,455270.17,-274.06,1.14,1.0,55270.17,1801.06,-1586.34,401312.28,143987.31,488.78,-0.29,-0.0006,-0.0006,55544.23,56582.77
20160812,457954.45,2684.28,1.14,1.01,57954.45,2069.74,1072.91,401611.37,90847.69,458.37,0.3,0.0059,0.0059,55270.17,56582.77
20160815,462178.98,4224.53,1.16,1.01,62178.98,3025.59,1537.41,402687.12,135094.0,338.47,0.92,0.0092,0.0092,57954.45,57954.45
20160816,467275.15,5096.18,1.17,1.01,67275.15,5678.81,-165.5,405261.68,133646.87,417.13,1.1,0.011,0.011,62178.98,62178.98
20160817,468064.43,789.28,1.17,1.0,68064.43,1843.95,-393.4,401182.67,166894.44,661.28,0.17,0.0017,0.0017,67275.15,67275.15
20160818,472996.22,4931.79,1.18,1.01,72996.22,5974.03,-482.17,405413.96,108848.2,560.07,1.05,0.0105,0.0105,68064.43,68064.43
20160819,473664.57,668.34,1.18,1.0,73664.57,1731.81,-678.36,401346.7,130493.26,385.11,0.14,0.0014,0.0014,72996.22,72996.22
20160822,471348.94,-2315.63,1.18,1.0,71348.94,-140.44,-1599.56,399283.93,134457.93,575.63,-0.49,-0.0049,-0.0049,73664.57,73664.57
20160823,467376.63,-3972.31,1.17,0.99,67376.63,-3972.36,532.59,395495.1,104474.04,532.54,-1.33,-0.0084,-0.0085,71348.94,73664.57
20160824,469545.4,2168.77,1.17,1.0,69545.4,3294.95,-765.78,402934.55,129785.72,360.4,-0.87,0.0046,0.0046,67376.63,73664.57
20160825,471229.26,1683.86,1.18,1.0,71229.26,1067.99,1087.51,400596.35,99327.43,471.64,-0.51,0.0036,0.0036,69545.4,73664.57
20160826,468303.34,-2925.91,1.17,0.99,68303.34,-737.32,-1726.99,398801.07,193688.3,461.61,-1.13,-0.0062,-0.0062,71229.26,73664.57
20160829,466913.63,-1389.71,1.17,1.0,66913.63,-540.63,-207.23,398817.52,109155.85,641.85,-1.43,-0.003,-0.003,68303.34,73664.57
20160830,467724.44,810.8,1.17,1.0,67724.44,1794.7,-615.83,401426.64,98818.7,368.06,-1.25,0.0017,0.0017,66913.63,73664.57
20160831,468099.32,374.89,1.17,1.0,68099.32,364.71,462.95,399911.94,140419.84,452.77,-1.17,0.0008,0.0008,67724.44,73664.57
20160901,475481.51,7382.18,1.19,1.02,75481.51,8153.54,-240.26,407622.44,158463.85,531.1,0.38,0.0158,0.0156,68099.32,73664.57
20160902,477097.41,1615.9,1.19,1.0,77097.41,2460.22,-241.0,401856.9,163707.02,603.32,0.34,0.0034,0.0034,75481.51,75481.51
20160905,479109.26,2011.85,1.2,1.0,79109.26,4454.53,-1929.02,403940.88,134751.4,513.65,0.42,0.0042,0.0042,77097.41,77097.41
20160906,482740.2,3630.94,1.21,1.01,82740.2,3089.18,1076.5,402554.44,176711.92,534.74,0.76,0.0076,0.0075,79109.26,79109.26
20160907,483806.42,1066.22,1.21,1.0,83806.42,2002.43,-433.76,401499.98,178622.71,502.45,0.22,0.0022,0.0022,82740.2,82740.2
20160908,484419.43,613.01,1.21,1.0,84419.43,1040.13,138.31,400474.7,138300.45,565.43,0.13,0.0013,0.0013,83806.42,83806.42
20160909,483527.86,-891.57,1.21,1.0,83527.86,1434.31,-1903.05,401011.49,137454.92,422.82,-0.18,-0.0018,-0.0018,84419.43,84419.43
20160912,479938.53,-3589.33,1.2,0.99,79938.53,-2955.87,-18.31,396428.98,172288.92,615.15,-0.93,-0.0074,-0.0075,83527.86,84419.43
20160913,480560.58,622.05,1.2,1.0,80560.58,1640.33,-535.6,401157.65,131919.19,482.68,-0.8,0.0013,0.0013,79938.53,84419.43
20160914,479707.79,-852.79,1.2,1.0,79707.79,201.54,-619.24,399766.45,141981.32,435.09,-0.97,-0.0018,-0.0018,80560.58,84419.43
20160919,481710.9,2003.11,1.2,1.0,81710.9,2552.52,-147.47,402150.58,154344.69,401.94,-0.56,0.0042,0.0042,79707.79,84419.43
20160920,482673.31,962.41,1.21,1.0,82673.31,1206.64,151.69,400810.73,150504.26,395.91,-0.36,0.002,0.002,81710.9,84419.43
20160921,482355.39,-317.92,1.21,1.0,82355.39,1455.24,-1419.88,401101.96,148800.64,353.28,-0.43,-0.0007,-0.0007,82673.31,84419.43
20160922,481908.01,-447.38,1.2,1.0,81908.01,0.52,-113.54,399666.16,135135.37,334.36,-0.52,-0.0009,-0.0009,82355.39,84419.43
20160923,480864.5,-1043.51,1.2,1.0,80864.5,415.37,-1089.29,400045.77,131974.19,369.6,-0.73,-0.0022,-0.0022,81908.01,84419.43
20160926,475396.78,-5467.72,1.19,0.99,75396.78,-3353.17,-1692.65,396224.94,140910.81,421.89,-1.86,-0.0114,-0.0114,80864.5,84419.43
